|42202             96809              0          96809         342085              0         342085         404935              0         404935         159659              0         159659|
|42203            103714              0         103714          58113              0          58113          21477              0          21477          67078              0          67078|
|42204            142414              0         142414         104015              0         104015          40910              0          40910          79309              0          79309|
|42205            430840              0         430840          43350              0          43350           7716              0           7716         395206              0         395206|
|42206            631806              0         631806           7657              0           7657          17843              0          17843         641992              0         641992|
|42207            116648              0         116648            689              0            689           5903              0           5903         121862              0         121862|
|42301           2414011        1220955        3634966        4816203        1710479        6526682        4769211        1680413        6449624        2367019        1190889        3557908|
|42302                97              0             97             81              0             81             38              0             38             54              0             54|
|42303             16056           2979          19035              0            115            115              0            183            183          16056           3047          19103|
|42304           3999689         515864        4515553         868960          97578         966538         902897         127455        1030352        4033626         545741        4579367|
|42305          12159370        1848184       14007554        1897510         312395        2209905        1848212         374318        2222530       12110072        1910107       14020179|
|42306          66323371       11400054       77723425        8185064        1962018       10147082        8817241        2069669       10886910       66955548       11507705       78463253|
|42307           8751590       10672832       19424422        2665981        1305720        3971701        2887740         975868        3863608        8973349       10342980       19316329|
|42309             48668           9597          58265        2489943          13777        2503720        2491877          13620        2505497          50602           9440          60042|
|42310                15              0             15             12              0             12             68              0             68             71              0             71|
|42311               268              0            268             61              0             61             48              0             48            255              0            255|
|42312                75              0             75             16              0             16             14              0             14             73              0             73|
|42313               773              0            773             68              0             68             63              0             63            768              0            768|
|42314               683              0            683              6              0              6             44              0             44            721              0            721|
|42315                26              0             26              0              0              0              1              0              1             27              0             27|
|42506             10514              0          10514              0              0              0              0              0              0          10514              0          10514|
|42601             19302          84904         104206          28939          69711          98650          28585          68677          97262          18948          83870         102818|
|42604             36664           8584          45248           3723           4564           8287           2022           1151           3173          34963           5171          40134|
|42605             50716          20353          71069           6266           9333          15599           5205           2250           7455          49655          13270          62925|
|42606            361789         172196         533985          68011          21558          89569          53053          25078          78131         346831         175716         522547|
|42607             35739          49954          85693          18428           2051          20479          15189           3388          18577          32500          51291          83791|
|42609               126              0            126             10              0             10             10              0             10            126              0            126|
|42613                 4              0              4              0              0              0              0              0              0              4              0              4|
|43201                 1              0              1              0              0              0              0              0              0              1              0              1|
|43206               193              0            193              0              0              0            473              0            473            666              0            666|
|43701                 4              0              4              0              0              0              0              0              0              4              0              4|
|43702            270505              0         270505       10929264              0       10929264       10771503              0       10771503         112744              0         112744|
|43704               810              0            810              0              0              0              0              0              0            810              0            810|
|43705               186              0            186             32              0             32             38              0             38            192              0            192|
|43706              1897              0           1897              0              0              0              0              0              0           1897              0           1897|
|43801               979              0            979         664681           6195         670876         665646           6195         671841           1944              0           1944|
|43802               435              0            435              0              0              0              0              0              0            435              0            435|
|43803             41482            774          42256          16034            806          16840          12321             32          12353          37769              0          37769|
|43804            131554           2529         134083          39897             98          39995          38439            156          38595         130096           2587         132683|
|43805            352028           6974         359002          68407            269          68676          93911            428          94339         377532           7133         384665|
|43806            522985          38667         561652          11949           1662          13611          37492           5199          42691         548528          42204         590732|
|43807             25557           5426          30983              0            237            237           2110            373           2483          27667           5562          33229|
|43901                 1              0              1              0              0              0              0              0              0              1              0              1|
|43904               239              0            239            239              0            239              0              0              0              0              0              0|
|43906               635              0            635              0              0              0              0              0              0            635              0            635|
|44005                 0              0              0              0              0              0              0          72554          72554              0          72554          72554|
|44007                 0          12577          12577              0            486            486              0            773            773              0          12864          12864|
|44615              1500              0           1500              0              0              0              0              0              0           1500              0           1500|
|44915              1800              0           1800            300              0            300              0              0              0           1500              0           1500|
|45115             30773              0          30773             76              0             76          10000              0          10000          40697              0          40697|
|45215           4420863              0        4420863         256085              0         256085         250920              0         250920        4415698              0        4415698|
|45415             94044              0          94044          34870              0          34870          36860              0          36860          96034              0          96034|
|45515           2726619              0        2726619         929181              0         929181         927624              0         927624        2725062              0        2725062|
|45715                53              0             53            107              0            107            120              0            120             66              0             66|
|45818          16122720              0       16122720         738140              0         738140        1079142              0        1079142       16463722              0       16463722|
|45918            645580              0         645580          40761              0          40761          62331              0          62331         667150              0         667150|
|47108              2716              0           2716            932              0            932              0              0              0           1784              0           1784|
|47401                10              0             10           1022              0           1022           1022              0           1022             10              0             10|
|47403                 0              0              0       68971051              0       68971051       68971051              0       68971051              0              0              0|
|47405             31507           5639          37146         544205        1289977        1834182         530219        1284338        1814557          17521              0          17521|
|47407                 0             21             21       78131088       81224580      159355668       78210842       81224559      159435401          79754              0          79754|
|47411            525774          31506         557280         774863          63560         838423         652944          65198         718142         403855          33144         436999|
|47412               336              0            336           1931              0           1931           1931              0           1931            336              0            336|
|47416            120182           6086         126268        3472819          87778        3560597        3512233          97487        3609720         159596          15795         175391|
|47422            231503          75949         307452       77431197        6973010       84404207       77449536        6953172       84402708         249842          56111         305953|
|47425           1884443              0        1884443         218198              0         218198         221408              0         221408        1887653              0        1887653|
|47426            441861          97563         539424         327029          22907         349936         394416          63037         457453         509248         137693         646941|
|47804            493318              0         493318          34821              0          34821          17964              0          17964         476461              0         476461|
